Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-10-12 00:00:00-04:00,15.208084685233187,15.600662359684064,14.934988021850584,14.934988021850586,6467100,0.0,0.0
2012-10-15 00:00:00-04:00,14.977659708013574,15.216620117409523,14.93498896209287,15.148345947265625,633100,0.0,0.0
2012-10-16 00:00:00-04:00,14.99473037026388,15.319033936329323,14.721633658493909,15.182485580444336,180300,0.0,0.0
2012-10-17 00:00:00-04:00,15.105676651000978,15.421444107800726,14.93499039536857,15.105676651000977,121000,0.0,0.0
2012-10-18 00:00:00-04:00,15.020333523184775,15.250759479953091,14.952059346488767,15.105676651000977,146100,0.0,0.0
2012-10-19 00:00:00-04:00,15.12274224708844,15.191016415986494,14.858180046081545,14.858180046081543,298100,0.0,0.0
2012-10-22 00:00:00-04:00,14.93499279004326,14.943527266971776,14.448538999613172,14.533882141113281,359800,0.0,0.0
2012-10-23 00:00:00-04:00,14.38026006236059,14.764301630589694,14.294916949048178,14.619218826293945,166100,0.0,0.0
2012-10-24 00:00:00-04:00,14.44000156993164,14.90938631052291,14.44000156993164,14.84111213684082,158200,0.0,0.0
2012-10-25 00:00:00-04:00,15.344637915901753,15.344637915901753,13.868207590754457,14.533882141113281,206900,0.0,0.0
2012-10-26 00:00:00-04:00,14.943526184796367,14.943526184796367,14.166906746177894,14.62775707244873,199500,0.0,0.0
2012-10-31 00:00:00-04:00,14.081564630612217,14.533882141113283,14.081564630612217,14.533882141113281,36400,0.0,0.0
2012-11-01 00:00:00-04:00,14.593622956343257,14.917924965246371,14.090100173947118,14.704567909240723,203000,0.0,0.0
2012-11-02 00:00:00-04:00,14.499739604165368,14.70456210170232,14.132765352325803,14.50827407836914,72100,0.0,0.0
2012-11-05 00:00:00-05:00,14.329055175247124,14.508274252321579,14.081560303723885,14.26077938079834,33300,0.0,0.0
2012-11-06 00:00:00-05:00,14.098632746589278,14.91792294961595,13.731658399397563,14.516812324523926,370600,0.0,0.0
2012-11-07 00:00:00-05:00,14.29491751667225,14.849645333553365,14.29491751667225,14.559479713439941,155800,0.0,0.0
2012-11-08 00:00:00-05:00,13.902342914929873,14.738701965079299,13.902342914929873,14.29491901397705,141600,0.0,0.0
2012-11-09 00:00:00-05:00,13.93647966524597,14.457071284454186,13.93647966524597,14.12423324584961,209600,0.0,0.0
2012-11-12 00:00:00-05:00,14.047425092159592,14.12423374781462,13.962083588351645,14.081562995910645,12800,0.0,0.0
2012-11-13 00:00:00-05:00,14.098631853832988,14.303454391619844,13.629246260985465,13.688986778259277,47600,0.0,0.0
2012-11-14 00:00:00-05:00,13.629243091850581,14.055956206072342,13.356145624410916,13.697516441345215,123400,0.0,0.0
2012-11-15 00:00:00-05:00,13.979147620669696,14.73016504849685,13.407351703655703,14.252245903015137,367000,0.0,0.0
2012-11-16 00:00:00-05:00,14.431469650320974,15.097144182439722,13.885276164142505,14.354660987854004,104600,0.0,0.0
2012-11-19 00:00:00-05:00,14.380261318129076,14.721632173404721,14.081561209343647,14.610687255859375,77200,0.0,0.0
2012-11-20 00:00:00-05:00,14.627753300403635,14.755768784264498,14.363191114141207,14.619218826293945,251400,0.0,0.0
2012-11-21 00:00:00-05:00,14.61068758126948,14.917920543967952,14.380261638407118,14.678961753845215,33100,0.0,0.0
2012-11-23 00:00:00-05:00,14.721632373301171,14.977660111288197,14.559480604424236,14.7813720703125,94000,0.0,0.0
2012-11-26 00:00:00-05:00,14.764303662267688,14.866715737892143,14.559481138803497,14.730167388916016,77400,0.0,0.0
2012-11-27 00:00:00-05:00,14.568019523619922,14.789911057200014,14.44854009314801,14.704567909240723,55800,0.0,0.0
2012-11-28 00:00:00-05:00,14.892317278616245,14.926453547646814,14.491205129961598,14.721631050109863,94000,0.0,0.0
2012-11-29 00:00:00-05:00,14.900851680624035,15.660403686208628,14.678961839299655,15.498251914978027,164400,0.0,0.0
2012-11-30 00:00:00-05:00,15.737209714388984,15.771345981300328,15.165413000510346,15.361701011657715,44200,0.0,0.0
2012-12-03 00:00:00-05:00,15.370239531753906,15.78841908516185,14.84111341916099,15.44704818725586,47600,0.0,0.0
