Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-07-19 00:00:00-04:00,10.96197095782692,11.09990273461793,10.889374848571984,11.012787818908691,34994300,0.0,0.0
2001-07-20 00:00:00-04:00,10.9256714495663,10.9256714495663,10.744181892903496,10.89663314819336,9238500,0.0,0.0
2001-07-23 00:00:00-04:00,10.889374732971191,10.896634482285178,10.562693629447617,10.889374732971191,7501000,0.0,0.0
2001-07-24 00:00:00-04:00,10.853078028366978,10.867597528800527,10.671588426914928,10.787741661071777,3537300,0.0,0.0
2001-07-25 00:00:00-04:00,10.67158641392265,10.853075981140137,10.635288362013602,10.853075981140137,4208100,0.0,0.0
2001-07-26 00:00:00-04:00,10.853074941616796,10.882113241897153,10.52639389038086,10.52639389038086,6335300,0.0,0.0
2001-07-27 00:00:00-04:00,10.533656120300293,10.591732734544067,10.526396370437858,10.533656120300293,3524000,0.0,0.0
2001-07-30 00:00:00-04:00,10.526395467205377,10.729663599616872,10.526395467205377,10.671586990356445,3654300,0.0,0.0
2001-07-31 00:00:00-04:00,10.678845789168582,10.896633400675777,10.598990631624627,10.860335350036621,1429000,0.0,0.0
2001-08-01 00:00:00-04:00,10.889377286357265,11.25235652923584,10.816781160850365,11.25235652923584,2087900,0.0,0.0
2001-08-02 00:00:00-04:00,11.179759979248047,11.252356101998567,10.961972995652358,11.179759979248047,1717400,0.0,0.0
2001-08-03 00:00:00-04:00,11.179756735659799,11.179756735659799,10.874854216293828,10.99826717376709,983600,0.0,0.0
2001-08-06 00:00:00-04:00,10.998268646335225,11.049086201252052,10.903894670763608,10.961971282958984,777400,0.0,0.0
2001-08-07 00:00:00-04:00,10.961973411864165,11.28865459198929,10.961973411864165,11.25235652923584,788900,0.0,0.0
2001-08-08 00:00:00-04:00,11.179757782252636,11.32494999922116,10.889374732971191,10.889374732971191,2190300,0.0,0.0
2001-08-09 00:00:00-04:00,10.925675349110714,11.25235652923584,10.889377286357265,11.25235652923584,928000,0.0,0.0
2001-08-10 00:00:00-04:00,11.179759765043059,11.179759765043059,10.976491594495345,11.027308464050293,703300,0.0,0.0
2001-08-13 00:00:00-04:00,10.998266856834793,11.136199307602043,10.816777300171989,10.89663314819336,1770400,0.0,0.0
2001-08-14 00:00:00-04:00,10.925672675116658,10.93293242435616,10.635288936486731,10.671586990356445,1000800,0.0,0.0
2001-08-15 00:00:00-04:00,10.707884913497741,10.816778381449655,10.671586860071175,10.736923217773438,530900,0.0,0.0
2001-08-16 00:00:00-04:00,10.729663908483099,10.729663908483099,10.199714660644531,10.199714660644531,1522700,0.0,0.0
2001-08-17 00:00:00-04:00,10.20697369973883,10.74418265963883,10.090819793630283,10.540914535522461,2342400,0.0,0.0
2001-08-20 00:00:00-04:00,10.598992451334622,11.143461227416992,10.519136587752717,11.143461227416992,1434900,0.0,0.0
2001-08-21 00:00:00-04:00,11.070867732589969,11.324953498465861,10.89663784918662,11.223319053649902,1038200,0.0,0.0
2001-08-22 00:00:00-04:00,11.12168331077517,11.172500873416023,10.729665772707657,11.136202812194824,829000,0.0,0.0
2001-08-23 00:00:00-04:00,11.216055240682836,11.216055240682836,11.070863723754883,11.070863723754883,470000,0.0,0.0
