Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-01 00:00:00-05:00,17.79818712634351,18.08154107364517,17.532541534056147,17.709638595581055,30833000,0.0,0.0
2017-02-02 00:00:00-05:00,17.745064873273655,18.072692355777907,17.745064873273655,17.913305282592773,4901200,0.0,0.0
2017-02-03 00:00:00-05:00,18.019554660749204,18.418020450606242,17.975279558150106,18.267488479614258,2631500,0.0,0.0
2017-02-06 00:00:00-05:00,18.719088429585607,18.719088429585607,18.196653928704322,18.356040954589844,1836800,0.0,0.0
2017-02-07 00:00:00-05:00,18.373752543513685,18.471156109500917,18.25864062010212,18.418025970458984,3521100,0.0,0.0
2017-02-08 00:00:00-05:00,18.418025343082213,18.524283928623593,18.356041871900956,18.453445434570312,973600,0.0,0.0
2017-02-09 00:00:00-05:00,18.497721830324217,18.56856033575256,18.444593373483755,18.488866806030273,1798600,0.0,0.0
2017-02-10 00:00:00-05:00,18.52428258236064,19.36549111591559,18.4003156490075,18.612831115722656,1560800,0.0,0.0
2017-02-13 00:00:00-05:00,18.719090239167038,18.763365355594683,18.555276530692243,18.595123291015625,896000,0.0,0.0
2017-02-14 00:00:00-05:00,18.49771641318891,18.6393933825549,18.373749487224348,18.621685028076172,1143100,0.0,0.0
2017-02-15 00:00:00-05:00,18.736799043786714,18.736799043786714,18.471155118520798,18.51542854309082,1065700,0.0,0.0
2017-02-16 00:00:00-05:00,18.41802493459134,18.63939543471346,18.40031657816296,18.559701919555664,740500,0.0,0.0
2017-02-17 00:00:00-05:00,18.533139881566836,18.785502134853935,18.38260786303392,18.72794532775879,664000,0.0,0.0
2017-02-21 00:00:00-05:00,18.860765223985645,19.03786229297782,18.843056868224682,19.01129722595215,793300,0.0,0.0
2017-02-22 00:00:00-05:00,18.993588995273665,19.170684376509286,18.949313883272634,19.09984588623047,675100,0.0,0.0
2017-02-23 00:00:00-05:00,19.19725024470649,19.312362162866496,18.92275129453809,19.108701705932617,641400,0.0,0.0
2017-02-24 00:00:00-05:00,19.05556914534604,19.22380947488877,19.037859103629163,19.126407623291016,763700,0.0,0.0
2017-02-27 00:00:00-05:00,19.10870032137256,19.471747784009484,19.082135254988355,19.312360763549805,1159300,0.0,0.0
2017-02-28 00:00:00-05:00,19.40090791160371,19.613423360745504,19.27251263329221,19.29465103149414,1583600,0.0,0.0
2017-03-01 00:00:00-05:00,19.604577092573656,19.609890445628313,18.745659891008927,19.064434051513672,1414400,0.0,0.0
2017-03-02 00:00:00-05:00,19.126411031582652,19.285798057591958,18.887330492568697,19.232667922973633,1123500,0.0,0.0
2017-03-03 00:00:00-05:00,19.090990277116425,19.436329384419988,18.825346368965477,19.312360763549805,1077800,0.0,0.0
2017-03-06 00:00:00-05:00,19.285792620171744,19.480597992080497,19.144115678979492,19.409759521484375,1333200,0.0,0.0
2017-03-07 00:00:00-05:00,19.303505741421738,19.462892761881417,19.03786183327079,19.312360763549805,709000,0.0,0.0
2017-03-08 00:00:00-05:00,19.285796367166157,19.321214764884402,19.05557087076816,19.082134246826172,797600,0.0,0.0
2017-03-09 00:00:00-05:00,19.126410300825633,19.25037723235302,18.630540885793316,18.807636260986328,1303100,0.0,0.0
2017-03-10 00:00:00-05:00,18.843057225161804,19.073282743643585,18.843057225161804,18.94931411743164,1193700,0.0,0.0
2017-03-13 00:00:00-04:00,18.940457499791215,19.33892503455202,18.648248537274196,18.931602478027344,1841000,0.0,0.0
2017-03-14 00:00:00-04:00,18.931607833031315,18.99359300291159,18.639398787859896,18.816495895385742,778200,0.0,0.0
2017-03-15 00:00:00-04:00,18.940458907204192,19.126411000217722,18.812065304394213,19.055572509765625,1520800,0.0,0.0
2017-03-16 00:00:00-04:00,19.12641354729301,19.19725204717871,18.816494476946918,19.02015495300293,1181800,0.0,0.0
2017-03-17 00:00:00-04:00,19.082132518998822,19.29464964175628,19.011294041053848,19.126407623291016,8630200,0.0,0.0
2017-03-20 00:00:00-04:00,19.037862152714688,19.170684109018833,18.905040196410543,19.07328224182129,1357800,0.0,0.0
2017-03-21 00:00:00-04:00,19.108698416194517,19.108698416194517,18.874046264425743,18.94045639038086,1762900,0.0,0.0
2017-03-22 00:00:00-04:00,18.95816736416228,19.06442593540191,18.81737539061578,19.037860870361328,1419100,0.0,0.0
2017-03-23 00:00:00-04:00,18.905038130180674,19.082133489589594,18.83419964863258,19.02900505065918,1571300,0.0,0.0
2017-03-24 00:00:00-04:00,19.064428281007128,19.214960290245845,19.037863212698095,19.108701705932617,1069100,0.0,0.0
2017-03-27 00:00:00-04:00,19.002448873363985,19.126417540739947,18.949320409587664,19.064434051513672,894600,0.0,0.0
2017-03-28 00:00:00-04:00,18.99359242027504,19.197252905436162,18.99359242027504,19.161832809448242,988400,0.0,0.0
2017-03-29 00:00:00-04:00,19.223808816054632,19.294648980494326,19.144117008904935,19.206100463867188,878500,0.0,0.0
2017-03-30 00:00:00-04:00,19.285796632729312,19.356635118063924,19.117554596713585,19.259231567382812,551700,0.0,0.0
2017-03-31 00:00:00-04:00,19.285797074602964,19.462892447535733,19.055571569759895,19.33007049560547,5648400,0.0,0.0
2017-04-03 00:00:00-04:00,19.347782204991663,19.38320060705786,19.09099161208945,19.15297508239746,1013700,0.0,0.0
2017-04-04 00:00:00-04:00,19.002442063608083,19.356636198982883,18.993588730254242,19.07328224182129,1355800,0.0,0.0
2017-04-05 00:00:00-04:00,19.179540199167135,19.186623541813717,18.99358978777261,19.108701705932617,766800,0.0,0.0
2017-04-06 00:00:00-04:00,19.02900988869738,19.32121891049139,19.002444818016816,19.214962005615234,924900,0.0,0.0
2017-04-07 00:00:00-04:00,19.268087304157564,19.338925792120826,19.108700284009533,19.135265350341797,394100,0.0,0.0
2017-04-10 00:00:00-04:00,19.12641440238346,19.272518076025783,19.12641440238346,19.161832809448242,400700,0.0,0.0
2017-04-11 00:00:00-04:00,19.206102861146746,19.206102861146746,18.97587736474875,19.082134246826172,1138800,0.0,0.0
2017-04-12 00:00:00-04:00,19.020150784127228,19.17953779616605,18.967022343088516,19.082134246826172,652200,0.0,0.0
2017-04-13 00:00:00-04:00,19.144122457944434,19.18839588439842,18.763364910317506,18.851913452148438,962900,0.0,0.0
2017-04-17 00:00:00-04:00,18.825343327823134,19.400906161786004,18.755389846557982,19.188390731811523,931900,0.0,0.0
2017-04-18 00:00:00-04:00,19.14411935269777,19.31235969707208,19.14411935269777,19.276941299438477,812700,0.0,0.0
2017-04-19 00:00:00-04:00,19.276941610947144,19.34778009628176,19.188393082048197,19.259231567382812,1154800,0.0,0.0
2017-04-20 00:00:00-04:00,19.197247077681883,19.32564235327612,18.949311547802246,19.02900505065918,1312600,0.0,0.0
2017-04-21 00:00:00-04:00,18.975876398412012,19.268085342628364,18.745650913738128,19.179536819458008,1158800,0.0,0.0
2017-04-24 00:00:00-04:00,19.26809140848886,19.27694643248584,19.07328594732472,19.161832809448242,576900,0.0,0.0
2017-04-25 00:00:00-04:00,19.170684454841755,19.259232990282793,19.095419297516713,19.232667922973633,733900,0.0,0.0
2017-04-26 00:00:00-04:00,19.17068529773377,19.23266876859092,19.04671835601947,19.197250366210938,632000,0.0,0.0
2017-04-27 00:00:00-04:00,19.214961091238674,19.25480785090182,19.082137433079538,19.117557525634766,457200,0.0,0.0
2017-04-28 00:00:00-04:00,19.117554333467105,19.161827752845582,19.046715849107926,19.082134246826172,782200,0.0,0.0
2017-05-01 00:00:00-04:00,19.10870182687662,19.25923383706809,19.10870182687662,19.197250366210938,704600,0.0,0.0
2017-05-02 00:00:00-04:00,19.117555977795856,19.26808798112192,18.993589041735394,19.055572509765625,1224100,0.0,0.0
2017-05-03 00:00:00-04:00,18.931606405915037,19.064430071008402,18.701382547978803,19.02015495300293,1162900,0.0,0.0
2017-05-04 00:00:00-04:00,19.029009534343658,19.029009534343658,18.674817043147073,18.772220611572266,1759500,0.0,0.0
