Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1997-05-28 00:00:00-04:00,8.249279345784869,8.549253140177045,8.249279345784869,8.399266242980957,1862700,0.0,0.0
1997-05-29 00:00:00-04:00,8.39926468698602,8.549251556396484,8.39926468698602,8.549251556396484,296800,0.0,0.0
1997-05-30 00:00:00-04:00,8.449259346181696,8.849224285645919,8.449259346181696,8.79922866821289,220400,0.0,0.0
1997-06-02 00:00:00-04:00,8.849224285645919,8.899219903078947,8.599246198480781,8.79922866821289,66800,0.0,0.0
1997-06-03 00:00:00-04:00,8.699241929135079,8.849228858947754,8.649246285864189,8.849228858947754,180000,0.0,0.0
1997-06-04 00:00:00-04:00,8.899220101492746,8.899220101492746,8.699237627301898,8.74923324584961,99900,0.0,0.0
1997-06-05 00:00:00-04:00,8.599246390206474,8.74923324584961,8.499255153111049,8.74923324584961,291600,0.0,0.0
1997-06-06 00:00:00-04:00,8.599247932434082,8.599247932434082,8.599247932434082,8.599247932434082,0,0.0,0.0
1997-06-09 00:00:00-04:00,8.599247932434082,8.599247932434082,8.599247932434082,8.599247932434082,0,0.0,0.0
1997-06-10 00:00:00-04:00,8.599245641423368,8.699236869812012,8.599245641423368,8.699236869812012,57600,0.0,0.0
1997-06-11 00:00:00-04:00,8.549253676919376,8.649244947994456,8.449262405844296,8.499258041381836,146600,0.0,0.0
1997-06-12 00:00:00-04:00,8.499255933259663,8.649242802670127,8.449260310122842,8.549251556396484,73300,0.0,0.0
1997-06-13 00:00:00-04:00,8.499258041381836,8.549253676919376,8.499258041381836,8.499258041381836,134200,0.0,0.0
1997-06-16 00:00:00-04:00,8.499254601539215,8.64924144744873,8.499254601539215,8.64924144744873,73200,0.0,0.0
1997-06-17 00:00:00-04:00,8.549251556396484,8.599247179533306,8.549251556396484,8.549251556396484,53300,0.0,0.0
1997-06-18 00:00:00-04:00,8.599247932434082,8.649243559948234,8.54925230491993,8.599247932434082,54100,0.0,0.0
1997-06-19 00:00:00-04:00,8.599247932434082,8.649243559948234,8.599247932434082,8.599247932434082,44100,0.0,0.0
1997-06-20 00:00:00-04:00,8.599245832145558,8.699237062751902,8.599245832145558,8.64924144744873,37800,0.0,0.0
1997-06-23 00:00:00-04:00,8.649242802670127,8.749234048943771,8.549251556396484,8.549251556396484,80800,0.0,0.0
1997-06-24 00:00:00-04:00,8.599247932434082,8.599247932434082,8.499256677405779,8.599247932434082,116000,0.0,0.0
